name	HU_neg_017	HU_neg_028	HU_neg_034	HU_neg_051	HU_neg_060	HU_neg_078	HU_neg_091	HU_neg_093	HU_neg_099	HU_neg_110	HU_neg_130	HU_neg_134	HU_neg_138	HU_neg_149	HU_neg_152	HU_neg_175	HU_neg_178	HU_neg_185	HU_neg_204	HU_neg_208	QC1_001	QC1_002	QC1_003	QC1_005	QC1_006	QC1_008	QC1_009	QC1_011	QC1_012	QC1_014
M261T334	2069744.5061317	7954550.9474792	4693260.82341656	1665088.51609452	13990112.8345192	8301134.04207936	9414093.52945698	17159616.4039027	667304.322574462	2357444.59088379	8086450.95765192	9567795.89256008	9590019.59578436	4890212.96436494	7124515.59206606	3681789.58802979	12755462.6026328	2169306.89111894	7273591.94170898	2759832.6535265	7968865.95558569	8501194.04007681	8706866.86533975	9153911.07373105	8252464.68987444	6449998.77316468	7516364.38960577	5140709.43145847	4805087.67118578	3925562.69210252
M263T135	221676.848109463	1226437.37119034	494084.984557588	66691.9473430026	1100130.94313799	947127.807633291	1374715.016154	284341.827344089	793186.493939732	291802.381064505	575486.280338608	1052175.727051	2183138.11120924	994189.054814754	1305575.09134311	647697.742513577	642210.112485352	177887.505594489	909974.388882849	187965.463427765	792045.09920211	823308.885196797	853871.627133301	848476.278191191	931832.033472657	781904.86364183	742267.557993408	693041.655702546	619643.666483809	487454.249182553
M263T350	19456862.6088991	80049851.6167489	45937887.5237279	18195170.7481232	99624149.2603559	53317557.3603692	73092442.8353077	37025023.3268956	46840405.5096806	61438112.6694879	27038178.5188431	55676475.9160261	70608865.6058455	76791981.8082564	57815169.5574318	46682024.8697888	24903774.6562281	23675718.7260908	58702860.9142886	18810577.5582277	73436465.0707188	68473407.4522887	66808324.9594125	60958532.8806795	61176470.7669567	51955977.7099604	49305027.3268471	43439235.4017924	39846476.8807587	33006705.2318693
M264T349	2362901.93829124	10236145.0888379	5936799.3417379	2160803.96153886	13084287.5855034	6529367.083442	9495787.55614857	4510795.13691721	6080558.64250808	8204693.6199001	3223865.96289449	6932573.28697683	9235671.8951473	10268313.5148204	7585715.83399526	6183184.20713363	3089856.12727859	3206653.99397206	7559241.05461682	2415909.78508301	9554502.44859016	8734402.43351166	8336983.44128526	7640380.20118992	7837273.68297448	6529805.15219013	6353945.03281991	5387388.11333555	4991555.02847891	4246420.90362607
M265T76	19585044.8985423	14845928.6378573	16890989.7830375	7194632.06878184	17952119.0196503	27838026.6456882	23778053.9178667	12946101.2998367	22096481.897971	18423889.7121894	20001667.6140693	21255340.5419421	13984824.250885	14148037.3487543	18356710.7604828	13037965.9043782	15464438.5220151	10977644.3638036	8843572.3404778	10040791.3990324	20581568.7143807	22937820.082488	22174599.4196815	23847310.6812976	23866545.0980023	20965637.5003321	19876197.3702943	17909062.1812331	16701415.7777318	12945945.3727284
M265T651	1368880.75332275	1771961.24187565	2419522.79718233	1323596.67573259	1659111.1430332	6951459.95535677	1536648.49992962	1319391.52371835	1376989.2081652	1507289.34858014	1230119.63771048	1166714.5898002	1101706.23936977	1195800.32446998	1075015.16688586	808120.739469123	702905.283378157	830093.799784424	1053582.689495	898040.013249881	3507832.8685422	3530086.32155673	3631198.77861699	3635187.28666112	3796789.31687379	2888932.59503305	2852959.57781692	2363700.63604215	1895261.15930735	1538254.60986693
M265T401	112344.884421828	459368.130832577	1063029.95588151	15465.6257598587	594978.704647298	1361784.9388916	1469630.65686172	700203.252368429	1739268.16794121	74466.1861031823	1189991.3000236	1817544.20288797	339415.131307903	835996.516323613	839351.265605223	2300137.38800637	1217840.42929407	728996.536520368	796639.90608562	120530.897993344	1092990.25739449	1056539.6457472	1163536.45085937	1218562.00891784	1184289.80017259	988381.226968612	910338.343268461	836206.763008712	778591.676000649	577801.395730867
M266T76	621101.79528881	460192.583226878	520199.337500056	205652.052221201	539185.500475469	928837.987708616	783258.699352594	380407.507905615	684981.061847088	577309.321101337	618221.835009492	645296.66892311	422831.957032471	413646.7434932	582909.936008492	400381.276178363	475973.02264822	365686.579807045	255489.428640816	323488.693582532	656968.580052329	719497.600444355	681375.709415442	766339.818449834	758766.585998365	642721.265245179	610632.055825366	566239.233779016	508521.799198307	406880.762068927
M267T379	26351.3360026507	1664466.61361079	190039.505952246	26504.7641484375	6455901.37511171	431797.701199884	1945154.11971701	219681.455162246	1149821.25636719	369802.471131255	134003.790390554	1486862.85089682	1838444.9570798	4901591.15960061	1830316.43559569	1875500.68589552	160407.396473501	133358.971938867	1999063.7467213	75080.2282634765	827728.637543751	993685.558763153	935324.346028125	1134508.18377397	1543089.71460653	1479294.22752246	1342765.08098051	1194222.65135061	1039383.42155061	845961.264588687
M267T592	409774.789930398	2315547.22240432	650146.032119917	17820.6663396053	1956819.18379818	2696969.04760548	872213.803804	313755.337276618	956581.521110827	3009607.37741934	1519864.71073272	8207460.62331244	2139969.38869717	1002367.18164595	739256.190767902	507037.324369057	1258182.96517392	54181.3040039063	584335.925135294	851462.49821005	2014110.14350104	2086339.62777099	2116235.58715304	1994601.83260048	2184798.47949255	1791306.28634655	1643898.92699095	1419425.11361883	1421209.8490631	1012223.91509231
M269T337	314388.841478365	2643165.07255404	3072875.89342112	138277.559198242	2748067.39466681	1033771.36492151	1467608.20489092	298959.63556394	1579648.52334504	6073190.30913032	1298423.86198438	1201249.38023542	1897294.42990613	3541602.2318025	995181.1831539	1382729.92881366	110268.699154877	81881.3377916456	1211430.16200837	161656.071252816	1413576.03967095	1398182.2917694	1436889.18734398	1337459.87897157	1323668.78816156	1172698.14486327	1093168.97297764	937806.475589079	846717.486060825	661537.355553354
M269T419	677601.632363443	7032213.47263043	1247211.09635547	599083.566131835	5079896.45309308	15356316.2497851	4487732.73061976	138454.851313454	18987100.1869256	1508242.67895679	1743214.21447123	4182792.24930438	7596685.12216053	8955752.78418752	3194140.50957129	3112678.28865769	5531794.31188511	1156709.63967269	5022548.37049892	1153931.02036418	6563077.82431023	6712730.40428694	6702820.91698894	6443022.93583292	6501551.70248138	5539591.69840298	4896268.95170751	4368124.86461979	3991164.01751444	3124908.80935659
M270T315	53138.0414510648	233310.835602808	188308.534025171	74384.998887329	373882.65261773	503567.389816699	234352.269141904	87400.4872453125	156561.361650416	575423.454745571	106388.81344028	206300.407930914	324982.912761067	193836.679213617	291487.041515204	137625.20398783	165459.264787353	52150.7331252442	203674.431400928	57386.9943592712	202427.248286585	220910.570110804	227749.95039646	195179.15321344	202587.568317041	165946.453430084	167228.27770643	156080.294222862	150130.643579536	112272.917492687
M270T418	79068.0631063261	707553.959930295	126882.796037729	55426.4054917968	501654.782384765	1805595.38659884	440590.244311548	12152.0553046875	2340167.41057304	125098.948098958	158715.982140015	384167.094662842	853655.498661425	1021394.21334734	321614.320519756	331295.915115774	578294.459861619	123961.072302121	414420.668916189	110560.631144006	604713.367571615	633618.684548958	650080.859031937	622250.248079428	631100.746814941	544307.512041321	519686.238302284	455658.693155973	402165.683086802	330929.514606578
M271T49	196703.625154564	339185.250715625	500204.719251611	160991.280294644	196775.679113765	224468.789926983	279511.202798151	248466.261547198	212784.62410436	380667.46244684	350446.337151975	231228.449387556	108011.998045834	131218.379018227	208769.896732004	190379.890872161	254545.001234917	185069.101648825	141864.660040005	97185.2280229607	252825.640169319	301645.140903546	265545.017256695	267728.641176018	285332.468973919	277695.84934652	228279.843160585	235011.508846084	227371.320709776	193663.979485589
M271T368	1362298.79615995	126577.778569717	731872.436163796	1170619.8494828	432828.337213996	54073.3925576648	516059.634885456	672221.553351976	1250918.1497642	916235.818901654	899733.161442295	5237352.51051567	213529.232910288	298034.546776104	218887.326532051	309542.812894104	972556.970977273	727124.322046232	46021.1466153345	427788.770634409	1142280.1294579	1037440.09563262	1133982.21405398	1193779.03023167	1197158.86075235	988012.220346192	976133.904515943	896246.85474863	898890.627238273	659984.22545839
M273T45	381439.113938701	1159160.69041859	1602962.94059163	878681.525301715	1941314.04074114	1104649.34295762	1578712.60583448	716990.537009084	1392828.37811684	272119.723706124	132620.335466388	293303.415832331	1535056.73276344	1928189.59306082	1046117.07866814	1182544.47760001	186800.31602955	141456.396890637	1045623.02214043	57510.3184431885	1537687.60008262	1423143.20377302	1377331.05570964	1329212.83157021	1481515.09940938	1269705.70956295	1078980.87480472	932769.23004774	1002168.19827679	763553.198108286
M273T356	352018.850956407	2146253.33545123	2584086.89921627	69826.1981233259	981473.694875558	8184072.99003614	12459571.4727537	9361391.50616837	3486522.37383849	1773817.98569042	9770719.91561105	18122802.6260075	3910908.56772491	1044727.77172512	2412353.10744953	4560023.24937344	10070907.0486706	854344.560828576	2446474.71676096	152024.448961087	5425324.95079618	5753924.0044998	5246160.59754797	5813926.36384617	5539062.54857354	5505814.2960921	4656480.07076161	4409741.78331576	4063456.32543275	2955063.7427739
M274T284	169413.813395954	1726086.7026312	3527339.94452908	858931.909883852	3034832.90260327	4703462.16288962	8760999.20268399	5003104.56465613	1905315.81749583	923294.560199311	4665148.31325427	3171208.26197013	3049468.91328931	4866956.84832203	1605813.13377917	917903.222689031	1401195.59329232	175494.321146449	9218372.40422459	1222176.52117743	3880818.81725403	3885358.62621615	5761673.86351537	4086677.24004549	4387826.47352053	3384945.49007779	4786323.11451874	3062927.97844904	3520697.16189051	1953728.44533873
M275T53	101646.785497232	92095.063542803	211465.31306493	455884.723958769	28405.8100346657	75235.3485812	162050.970978121	36452.411611921	162715.026135072	108117.684570595	107460.915388372	58143.3274694872	177525.387887328	129463.590799469	175133.417835188	329530.02353599	165355.367681296	234193.259850248	3758.2605180118	106005.320626891	134077.060360809	129306.152955675	119641.572158543	111121.631478229	119124.358022776	115571.416840346	111854.373067566	90597.9811460193	94460.5914659068	78655.1359988511
M275T341	902624.483368622	676406.783741186	3042228.28495519	131657.29912207	2054074.47333022	13091662.7125262	3456069.53324548	6828525.21186686	859103.019883045	684673.640434442	3962171.19779455	3646173.28365881	10134942.9151389	4774046.59024753	1627543.27158325	685170.73084961	2707565.01131069	407670.053887729	3049053.13585265	786789.209858751	2366656.73913234	2552426.27405747	2533584.88379325	2579345.55601357	2599522.11563606	2552172.069556	2245039.17964474	2012768.92665563	1939076.99475877	1446219.01366213
M276T329	115524.113234163	40996.8583242885	51994.6378663245	130935.144925805	913077.254187592	2080644.24538413	143411.430964286	550778.603253505	2878895.73932568	2569468.71244043	764317.190471042	775648.962468931	755152.861098519	379605.785149292	915299.640117366	41480.7676822188	481948.457100049	65270.7319344448	1530083.54606683	4451.93311464992	793972.709213134	823785.394241538	826873.915432829	866179.230631185	879613.474961046	785058.413060889	680139.567244903	608592.217530322	573167.805292283	434506.275235797
M277T324	0	110455.253175736	203853.425212181	2665.15476985677	87888.3104538796	88124.667834162	1121784.322484	829704.31887805	454756.435005088	165406.414282866	2106864.08705345	3247210.13328089	96706.9349447545	31191.2531851929	308543.864294532	397580.249088366	1987030.12896255	5727.09571343315	200736.789041842	11725.6383643655	465327.259760203	438927.249027924	439951.359368786	430186.360569581	480155.770831436	400150.475073785	371957.237645131	334784.64838352	340580.208413656	232792.010237974
M278T291	53016.6913644966	397746.726745415	98605.8199473506	45090.2966622426	886981.842684819	537287.702901399	212833.080156901	22948.5947955729	882376.657984618	90549.7109714355	203797.175189891	166048.53087637	243656.414416907	573213.852011752	187612.03854385	235848.805377338	480677.592463051	273467.707974902	389235.013446672	124982.011786104	366787.771469971	410879.755226265	456231.805983569	430928.324582519	488052.388303358	374508.925740967	374103.426547031	355266.702472609	289065.996324362	235532.094259758
M279T286	616137.504821945	1989492.19902594	1645833.66117348	718097.451678978	6039209.23821701	2508037.25011214	2639640.1693076	1438429.98725379	1877868.82200198	1628821.51939993	1524596.43649406	1899531.38795847	3665062.65226714	3144123.38985817	1211495.12657804	1985419.19484388	1754778.34273277	730683.09025231	2115910.61467431	718940.856234442	3358384.62557207	3207279.99765978	3328173.17657358	3130001.34295019	3261040.40323421	2617619.72617937	2604054.9872491	2351416.88018606	1823886.37296335	1515054.92636688
M279T372	23155.237007952	2386206.57149907	70194.3389267577	7696.66163916016	193864.692406432	3991637.70691174	2825142.48676808	275748.415398995	896611.03025865	126446.9420375	245248.237089844	962665.18363741	306620.607171112	294736.58179884	682400.180209236	2141548.65169362	806792.193949834	818834.228179688	203567.576288586	21195.7016960019	1563524.30945085	1351575.84271111	1699218.88025484	1543790.42793105	1540651.3308869	1313253.50935119	1185887.62423018	984460.34720628	983713.056537444	709812.501384866
M281T386	546745.30301314	1581256.87270699	591042.372524805	127829.774229785	930135.918767795	1186626.08599951	576605.024047742	912152.942586602	1322034.91147672	644756.853522461	845679.685602111	902696.089172352	1697494.09642835	2380676.58306045	730154.048026685	945261.728652442	516691.235083334	184981.97619036	610352.375878993	327069.790261772	1273936.74920573	1214348.13243345	1186729.38099232	1136801.25706321	1129068.33657343	893363.217437119	836373.05740812	729079.321145533	634611.382267762	457571.449172824
M282T311	8560.01374476841	321648.334098372	259330.182062128	129919.951024577	571680.521714599	36946.0873790015	280060.360422008	9501.08920015957	280923.747456963	238543.44223982	39795.7059403321	140401.951733756	372983.083960747	188454.68446875	275275.508060277	109320.872726886	359585.856007414	281633.121598214	73026.7484943659	27830.8659635679	411499.683827902	439942.048362901	373252.028795355	424677.301573946	432808.595569835	395760.182697873	312191.103355123	281778.332817434	287229.152379788	217809.891561509
M283T383	631341.910231707	10914822.44044	5807430.61674024	1341989.63826456	30920135.655582	7385224.13203005	16952771.3357593	5499054.26770605	2225541.99605024	3348318.96958621	7166743.48122071	14089130.8520219	7404719.07634146	16100639.1284223	3150539.00330756	5013589.50442569	2820161.21477984	1139542.71863047	13465485.9153764	445729.278736645	16406445.0240168	13335894.1858208	12126943.7168283	9178280.10586742	8484799.50463809	6023753.44887367	5549820.74544058	4293376.19039652	3266662.63996883	2660178.49524611
